CAR__ID,date,Customer   Name,GENDER,Annual Income ($),DEALER_NAME,COMPANY,Model,Engine Type,Transmission,Color,Price,Dealer_No,Body_Style,Phone_Number,Region
C_CND_020198,11-03-2023,Ezequiel,M,13500,Hatfield Volkswagen,Honda,Accord,Overhead Camshaft,manual,Pale White,14000,99301-3882,Sedan,8065598,Pasco
C_CND_020199,03-11-2023,Ezra,Female,1410000,Iceberg Rentals,Toyota,Celica,Overhead Camshaft,M,Pale White,14000,53546-9427,SUV,6397672,Janesville
C_CND_020200,11-03-2023,Bradley,Male ,2220000,Ryder Truck Rental and Leasing,  Nissan ,Pathfinder,Overhead Camshaft,M,Black,22000,06457-3834,Hardtop,8974038,Pasco
C_CND_020201,,Felipe,Male,"$1,425,000",Motor Vehicle Branch Office,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Pale White,19500,78758-7841,Sedan,6706257,Austin
C_CND_020202,11-03-2023,Felix,Male,13500,Nebo Chevrolet,Acura, RL,Overhead Camshaft,manual,Pale White,34001,06457-3834,SUV,8603906,Middletown
C_CND_020203,11-03-2023,Cameron,Male,-50000,Ryder Truck Rental and Leasing,Chevrolet, Malibu,Overhead Camshaft,Manual,Pale White,undisclosed,06457-3834,Hardtop,7478438,Austin
C_CND_020204,11-03-2023,Quentin,M,810000,New Castle Ford Lincoln Mercury,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,25000,60504-7114,Sedan,8934597,Aurora  
C_CND_020205,03-11-2023,,Male,13500,Star Enterprises Inc,Plymouth,Breeze,DoubleÂ Overhead Camshaft,auto,Pale White,39000,99301-3882,Hardtop,8861591,Pasco  
C_CND_020206,11-03-2023,Arnaud,Male,unknown,Pitre Buick-Pontiac-Gmc of Scottsdale,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Black,12000,99301-3882,Hatchback,8727593,Pasco
C_CND_020207,11-03-2023,Berenice,Male,,Progressive Shippers Cooperative Association No,  Toyota ,Corolla,Overhead Camshaft,manual,Pale White,14000,53546-9427,Passenger,6689168,Janesville  
C_CND_020208,11-03-2023,Quentin,M,750000,Rabun Used Car Sales,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,27000,85257-3102,Hatchback,6345718,Scottsdale
C_CND_020209,11-03-2023,Valentine,Male,13500,Race Car Help,Ford,Expedition,DoubleÂ Overhead Camshaft,Auto,Black,41000,78758-7841,SUV,7587758,Austin  
C_CND_020210,11-03-2023,Iliana,M,,Ryder Truck Rental and Leasing,Dodge,Durango,Overhead Camshaft,Manual,Pale White,31000,06457-3834,SUV,8284891,Middletown
C_CND_020211,11-03-2023,Gaby,Male,970000,Saab-Belle Dodge,Mitsubishi,Diamante,,Manual,Pale White,12000,60504-7114,Hatchback,8661017,Aurora
C_CND_020212,11-03-2023,Laura-Li,Male,13500,Scrivener Performance Engineering,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,38701-8047,SUV,8471115,Greenville
C_CND_020213,11-03-2023,Greyson,Male ,13500,Suburban Ford,  Plymouth ,Breeze,DoubleÂ Overhead Camshaft,Automatic,Pale White,22000,53546-9427,Hardtop,6514954,Janesville
C_CND_020214,,Griffin,Male,745500,Tri-State Mack Inc,Dodge,Ram Pickup,DoubleÂ Overhead Camshaft,Auto,Pale White,45500,85257-3102,Hardtop,6046951,Austin
C_CND_020215,11-03-2023,Stanley,Female,1700000,Star Enterprises Inc,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,A,Pale White,42000,99301-3882,Hardtop,7821220,Pasco
C_CND_020216,11-03-2023,Thomas,Male,1402000,Rabun Used Car Sales,Nissan, Pathfinder,Overhead Camshaft,Manual,Black,69200,85257-3102,Hardtop,6165236,Scottsdale
C_CND_020217,N/A,Julie,Male,13500,Progressive Shippers Cooperative Association No,Volkswagen,Cabrio,DoubleÂ Overhead Camshaft,Auto,Pale White,"$17,000",53546-9427,Sedan,7219862,Janesville  
C_CND_020218,11-03-2023,Bryce,M,13500,Capitol KIA,Mercury,Mountaineer,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,38701-8047,Hardtop,6143295,Greenville
C_CND_020219,11-03-2023,Elian,male,1130000,Race Car Help,lincoln,Town car,DoubleÂ Overhead Camshaft,auto,Pale White,18000,78758-7841,Hatchback,8633207,Austin  
C_CND_020220,11-03-2023,Lou,Male,928000,Ryder Truck Rental and Leasing,MITSUBISHI,Diamante,DoubleÂ Overhead Camshaft,Auto,Black,18000,06457-3834,Hatchback,6678367,Middletown
C_CND_020221,11-03-2023,Raphael,male,800000,Saab-Belle Dodge,pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Automatic,Pale White,19000,60504-7114,Passenger,7034492,Aurora
C_CND_020222,11-03-2023,Alexandre,Male,1210000,Scrivener Performance Engineering,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Pale White,-19000,38701-8047,Passenger,6608621,Greenville
C_CND_020223,11-03-2023,Ezra,Male ,1620000,Ryder Truck Rental and Leasing,Toyota,Tacoma,Overhead Camshaft,Manual ,Pale White,"$24,000",06457-3834,Hardtop,6866519,Middletown
C_CND_020224,,Giovanni,Femal,,Star Enterprises Inc,Infiniti,I30,DoubleÂ Overhead Camshaft,A,Black,49000,99301-3882,Hardtop,8223862,Pasco
C_CND_020225,11-03-2023,,male,-50000,Tri-State Mack Inc,  Lincoln ,Town car,Overhead Camshaft,Manual,Pale White,33170,85257-3102,Hatchback,8185045,Scottsdale
C_CND_020226,11-03-2023,Mathilde,Female,917500,U-Haul CO,Buick,Park Avenue,Overhead Camshaft,manual,Black,29500,78758-7841,Hatchback,6254292,Austin
C_CND_020227,11-03-2023,Iris,Male ,1140000,Buddy Storbeck's Diesel Service Inc,Plymouth,,DoubleÂ Overhead Camshaft,Automatic,Pale White,22000,06457-3834,Passenger,6308758,Middletown  
C_CND_020228,11-03-2023,Hersh,Male,950000,Tri-State Mack Inc,Mitsubishi,Diamante,Overhead Camshaft,Manual,Black,22001,85257-3102,Hatchback,7956547,Scottsdale
C_CND_020229,unknown,Hershel,,915000,U-Haul CO,Jeep,Cherokee,DoubleÂ Overhead Camshaft,Automatic,Pale White,14001,78758-7841,Sedan,6357566,Austin  
C_CND_020230,11-03-2023,Hershy,Male,13500,Progressive Shippers Cooperative Association No,Ford,,DoubleÂ Overhead Camshaft,auto,Pale White,41001,53546-9427,Hatchback,6443555,Janesville  
C_CND_020231,11-03-2023,Hudson,Male,900000,Rabun Used Car Sales,Chevrolet,,Overhead Camshaft,Manual,Pale White,20001,85257-3102,SUV,6130247,Scottsdale
C_CND_020232,unknown,Hugo,Female,476450,Race Car Help,FORD,Windstar,DoubleÂ Overhead Camshaft,Auto,Pale White,19451,78758-7841,Sedan,6098657,Austin
C_CND_020233,11-03-2023,Hunter,Male ,-50000,Ryder Truck Rental and Leasing,Cadillac,DeVille,DoubleÂ Overhead Camshaft,Auto,Pale White,69001,06457-3834,SUV,6111501,Middletown
C_CND_020234,11-03-2023,Ian,Male,920000,Saab-Belle Dodge,Mitsubishi, Diamante,,Manual ,Pale White,19001,60504-7114,Hatchback,7124551,Aurora
C_CND_020235,11-03-2023,Ilan,F,"$590,000",Scrivener Performance Engineering,LEXUS,LS400,DoubleÂ Overhead Camshaft,Automatic,Pale White,46001,38701-8047,Sedan,6605090,Greenville
C_CND_020236,11-03-2023,Johanna,M,1880000,Scrivener Performance Engineering,  Mitsubishi ,Eclipse,DoubleÂ Overhead Camshaft,Auto,Black,27000,38701-8047,Hardtop,7371285,Greenville
C_CND_020237,11-03-2023,Joselyn,Femal,470000,Star Enterprises Inc,Subaru,Forester,Overhead Camshaft,Manual ,Pale White,26000,99301-3882,Hardtop,7816486,Pasco  
C_CND_020238,03-11-2023,Kaitlyn,M,2920000,Scrivener Performance Engineering,Ford,Focus,Overhead Camshaft,Manual,Black,49000,38701-8047,Hardtop,6250010,Greenville
C_CND_020239,11-03-2023,Karina,female,1140000,Tri-State Mack Inc,,Seville,Overhead Camshaft,Manual,Black,"$44,000",85257-3102,Hardtop,6657724,Austin  
C_CND_020240,11-03-2023,Kassandra,Male,1500000,Buddy Storbeck's Diesel Service Inc,MITSUBISHI,Eclipse,Overhead Camshaft,Manual,Pale White,12000,06457-3834,Hardtop,6562204,Middletown
C_CND_020241,11-03-2023,Jackson,male,485000,C & M Motors Inc,Mercury,Sable,DoubleÂ Overhead Camshaft,Auto,Pale White,,60504-7114,Sedan,7292252,Aurora
C_CND_020242,11-03-2023,Jacob,MALE,13500,Capitol KIA,  Cadillac ,Escalade,Overhead Camshaft,Manual,Black,34000,38701-8047,Sedan,8727448,Greenville
C_CND_020243,11-03-2023,Jake,Male,488000,Chrysler of Tri-Cities,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,A,Pale White,19000,99301-3882,Hatchback,8259066,Pasco  
C_CND_020244,11-03-2023,,Male,900000,Chrysler Plymouth,Subaru,Outback,DoubleÂ Overhead Camshaft,A,Pale White,19000,53546-9427,SUV,8426902,Janesville
C_CND_020245,11-03-2023,Jasper,male,13500,Clay Johnson Auto Sales,Plymouth,Prowler,Overhead Camshaft,Manual,Pale White,71000,78758-7841,Hatchback,7766132,Austin
C_CND_020246,11-03-2023,,Male ,680000,Diehl Motor CO Inc,  BMW ,323i,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,06457-3834,Hatchback,7398380,Middletown
C_CND_020247,11-03-2023,Katie,Male,1330000,Chrysler of Tri-Cities,Chevrolet,Malibu,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,99301-3882,Hardtop,7159510,Pasco
C_CND_020248,11-03-2023,Joel,Female,977000,Gartner Buick Hyundai Saab,Hyundai,,Overhead Camshaft,Manual,Pale White,22001,38701-8047,Sedan,8842414,Greenville
C_CND_020249,11-03-2023,John,Male,13500,Hatfield Volkswagen,Chevrolet,Monte Carlo,Overhead Camshaft,manual,Pale White,17001,99301-3882,Hatchback,7195880,Pasco
C_CND_020250,11-03-2023,Jonah,male,590000,Iceberg Rentals,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Black,39001,53546-9427,Sedan,8234860,Janesville
C_CND_020251,11-03-2023,Jonathan,M,"$770,000",McKinney Dodge Chrysler Jeep,Plymouth,Neon,DoubleÂ Overhead Camshaft,auto,Black,"$9,001",85257-3102,SUV,7043456,Scottsdale  
C_CND_020252,11-03-2023,Ornella,Male,13500,Suburban Ford,Dodge,Durango,Overhead Camshaft,Manual ,Black,22000,53546-9427,SUV,8738638,Scottsdale
C_CND_020253,11-03-2023,Donovan,,575000,Tri-State Mack Inc,Lexus,,DoubleÂ Overhead Camshaft,Automatic,Pale White,31000,85257-3102,Hatchback,6312715,Austin
C_CND_020254,11-03-2023,Enzo,Male,735000,U-Haul CO,bmw,,Overhead Camshaft,Manual,Pale White,29000,78758-7841,SUV,8802417,Janesville
C_CND_020255,unknown,Lou - Ann,FEMALE,1202000,Buddy Storbeck's Diesel Service Inc,Chevrolet, Camaro,DoubleÂ Overhead Camshaft,Automatic,Black,41200,06457-3834,Sedan,7200418,Scottsdale
C_CND_020256,11-03-2023,Marina,MALE,825000,C & M Motors Inc,CADILLAC,Escalade,DoubleÂ Overhead Camshaft,A,Black,26000,60504-7114,Sedan,8083250,Austin
C_CND_020257,11-03-2023,Txomin,Male,700000,Capitol KIA,Volkswagen,Passat,DoubleÂ Overhead Camshaft,auto,Black,undisclosed,38701-8047,Hatchback,8016900,Middletown
C_CND_020258,11-03-2023,Lea,M,2650000,Chrysler of Tri-Cities,Hyundai,Sonata,,Manual,Black,20000,99301-3882,SUV,8855949,Aurora
C_CND_020259,11-03-2023,Capucine,Male,872500,Gartner Buick Hyundai Saab,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Black,16501,38701-8047,Hardtop,7505962,Janesville
C_CND_020260,N/A,Theo,female,585000,Classic Chevy,  Lincoln ,Continental,Overhead Camshaft,Manual,Black,18000,85257-3102,Passenger,7559773,Pasco
C_CND_020261,11-03-2023,Stefan,Male,698000,Suburban Ford,CHRYSLER,Concorde,Overhead Camshaft,Manual,Pale White,28001,53546-9427,Hardtop,7222036,Austin
C_CND_020262,11-03-2023,Natis,Male,2360000,Diehl Motor CO Inc,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Automatic,Pale White,"$20,000",06457-3834,Hatchback,6528648,Scottsdale
C_CND_020263,11-03-2023,Souhail,male,13500,Enterprise Rent A Car,Toyota,Camry,DoubleÂ Overhead Camshaft,Automatic,Pale White,31000,60504-7114,Hatchback,8621969,Austin
C_CND_020264,11-03-2023,Dylan,Female,437000,Gartner Buick Hyundai Saab,lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Pale White,27000,38701-8047,Sedan,7574310,Middletown
C_CND_020265,11-03-2023,Yusuf,female,unknown,Hatfield Volkswagen,Chevrolet,Lumina,Overhead Camshaft,Manual,Pale White,,99301-3882,Passenger,8641734,Aurora
C_CND_020266,11-03-2023,Elovan,male,3520000,Iceberg Rentals,Mercedes-Benz, CLK Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,53546-9427,Sedan,8027352,Greenville
C_CND_020267,11-03-2023,Ariane,Male,13500,McKinney Dodge Chrysler Jeep,  Oldsmobile ,Silhouette,Overhead Camshaft,Manual,Pale White,34000,85257-3102,Sedan,8010238,Pasco
C_CND_020268,11-03-2023,Rojin,F,1875000,Motor Vehicle Branch Office,FORD, Explorer,DoubleÂ Overhead Camshaft,Automatic,Pale White,41500,78758-7841,Hatchback,8096573,Janesville
C_CND_020269,,Noah,Female,13500,Nebo Chevrolet,FORD,Windstar,Overhead Camshaft,Manual ,Pale White,17000,06457-3834,Sedan,7006817,Scottsdale
C_CND_020270,11-03-2023,Louis,Male,13500,New Castle Ford Lincoln Mercury,PONTIAC,Grand Am,DoubleÂ Overhead Camshaft,Automatic,Pale White,19000,60504-7114,SUV,7104493,Austin
C_CND_020271,11-03-2023,Selma,Male ,13500,Pars Auto Sales,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,38701-8047,Sedan,7642264,Middletown
C_CND_020272,11-03-2023,Arbnor,Male ,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Saturn,LS,DoubleÂ Overhead Camshaft,Auto,Pale White,45000,99301-3882,Sedan,8410549,Aurora  
C_CND_020273,11-03-2023,Lou,male,2375000,Progressive Shippers Cooperative Association No,MITSUBISHI,3000GT,Overhead Camshaft,manual,Pale White,undisclosed,53546-9427,Sedan,7284129,Greenville
C_CND_020274,11-03-2023,Suriane,Female,,Rabun Used Car Sales,Toyota,Sienna,Overhead Camshaft,Manual ,Pale White,19000,85257-3102,Passenger,6703227,Pasco  
C_CND_020275,11-03-2023,Kezia,M,1352000,Race Car Help,Lincoln,Navigator,DoubleÂ Overhead Camshaft,A,Black,19200,78758-7841,Sedan,7789694,Janesville
C_CND_020276,11-04-2023,Chpoe,Male,,Saab-Belle Dodge,PLYMOUTH, Prowler,,Manual,Pale White,71001,60504-7114,Hatchback,6478570,Aurora
C_CND_020277,11-04-2023,Lea,M,1057500,Scrivener Performance Engineering,BMW,323i,,Auto,Pale White,19751,38701-8047,Hatchback,8548266,Greenville
C_CND_020278,11-04-2023,Abigail,female,1830000,Progressive Shippers Cooperative Association No,  Chevrolet ,Malibu,Overhead Camshaft,Manual,Pale White,24001,53546-9427,Hardtop,7673975,Janesville
C_CND_020279,11-04-2023,Zelia,Male,unknown,Suburban Ford,Hyundai,Elantra,Overhead Camshaft,M,Pale White,22001,53546-9427,Sedan,8293604,Janesville  
C_CND_020280,,Samuel,Male,13500,Tri-State Mack Inc,Chevrolet, Monte Carlo,Overhead Camshaft,M,Pale White,17001,85257-3102,Hatchback,8440997,Scottsdale
C_CND_020281,11-04-2023,Tom,FEMALE,13500,U-Haul CO,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Black,39001,78758-7841,Sedan,7121143,Austin
C_CND_020282,11-04-2023,Tom,Male,13500,Progressive Shippers Cooperative Association No,Plymouth, Neon,DoubleÂ Overhead Camshaft,Auto,Black,9001,53546-9427,SUV,7970326,Janesville
C_CND_020283,,Clelia,Female,"$415,000",Rabun Used Car Sales,Lexus, LS400,DoubleÂ Overhead Camshaft,Automatic,Pale White,27001,85257-3102,Sedan,8257172,Scottsdale
C_CND_020284,11-04-2023,Jayla,M,1350000,Race Car Help,,Prizm,DoubleÂ Overhead Camshaft,A,Pale White,42000,78758-7841,Hardtop,7679794,Austin
C_CND_020285,11-04-2023,Samantha,Male,935000,Diehl Motor CO Inc,Dodge, Neon,Overhead Camshaft,manual,Pale White,19001,06457-3834,Hardtop,8174216,Middletown
C_CND_020286,11-04-2023,Ennio,Male,,Saab-Belle Dodge,Mercury, Grand Marquis,Overhead Camshaft,manual,Pale White,16001,60504-7114,SUV,7195517,Aurora
C_CND_020287,11-04-2023,,Male ,349000,Enterprise Rent A Car,Subaru,Forester,DoubleÂ Overhead Camshaft,Automatic,Black,22000,60504-7114,Hardtop,8289895,Aurora
C_CND_020288,11-04-2023,Berfin,Male,1000000,Star Enterprises Inc,LEXUS,LS400,,Auto,Pale White,18001,99301-3882,Sedan,7764261,Pasco
C_CND_020289,,Nora,Male,890000,Suburban Ford,BMW,528i,,auto,Pale White,62001,53546-9427,SUV,8306931,Janesville  
C_CND_020290,11-04-2023,Corentin,male,1032000,Tri-State Mack Inc,porsche,,Overhead Camshaft,manual,Black,22201,85257-3102,Passenger,7937248,Scottsdale
C_CND_020291,11-04-2023,Menphis,F,unknown,U-Haul CO,Mercedes-Benz,E-Class,DoubleÂ Overhead Camshaft,Automatic,Pale White,,78758-7841,Sedan,8638984,Austin  
C_CND_020292,11-04-2023,Reb,Male,1350000,Buddy Storbeck's Diesel Service Inc,Ford,Expedition,Overhead Camshaft,manual,Pale White,22001,06457-3834,SUV,7475755,Middletown  
C_CND_020293,,Amina,Male,650000,C & M Motors Inc,Mercedes-Benz,S-Class,,Auto,Pale White,10001,60504-7114,SUV,7132815,Aurora
C_CND_020294,11-04-2023,Salma,female,"$390,000",Capitol KIA,Saturn,SW,DoubleÂ Overhead Camshaft,Auto,Pale White,25001,38701-8047,Passenger,7549713,Greenville
C_CND_020295,,Mohamed,Male,13500,Chrysler of Tri-Cities,,Cavalier,Overhead Camshaft,manual,Pale White,20001,99301-3882,SUV,8072914,Pasco
C_CND_020296,11-04-2023,Carter,Male ,13500,Scrivener Performance Engineering,chevrolet,Malibu,,auto,Black,16000,38701-8047,Hardtop,7374055,Middletown
C_CND_020297,11-04-2023,Frank,,555000,Pitre Buick-Pontiac-Gmc of Scottsdale,Subaru,Outback,Overhead Camshaft,Manual,Pale White,49001,99301-3882,SUV,8534135,Pasco  
C_CND_020298,11-04-2023,Gabriel,,887000,Progressive Shippers Cooperative Association No,BMW,528i,DoubleÂ Overhead Camshaft,Auto,Black,31001,53546-9427,SUV,8713631,Janesville
C_CND_020299,11-04-2023,Gael,Male,13500,Rabun Used Car Sales,  Plymouth ,Neon,DoubleÂ Overhead Camshaft,Auto,Pale White,27001,85257-3102,SUV,7791465,Scottsdale
C_CND_020300,11-04-2023,Gavin,Male,1700000,Race Car Help,Chevrolet,Lumina,Overhead Camshaft,Manual,Pale White,12001,78758-7841,Passenger,7580722,Austin
C_CND_020301,N/A,George,Male,13500,Ryder Truck Rental and Leasing,  Chevrolet ,Corvette,Overhead Camshaft,Manual,Black,26001,06457-3834,SUV,6372090,Middletown  
C_CND_020302,11-04-2023,,Male ,1585000,Saab-Belle Dodge,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,A,Pale White,33501,60504-7114,Passenger,8853508,Aurora  
C_CND_020303,11-04-2023,Giovani,Male,935000,Scrivener Performance Engineering,dodge, Durango,DoubleÂ Overhead Camshaft,Auto,Black,19001,38701-8047,SUV,8942908,Greenville
C_CND_020304,11-04-2023,Giovanni,Male,460000,Star Enterprises Inc,volvo, V40,DoubleÂ Overhead Camshaft,Auto,Pale White,18001,99301-3882,SUV,7121271,Pasco
C_CND_020305,unknown,Giovanny,MALE,3050000,Suburban Ford,Pontiac,Sunfire,Overhead Camshaft,Manual,Pale White,43001,53546-9427,Sedan,7752435,Janesville  
C_CND_020306,11-04-2023,Grayson,Female,1460000,Tri-State Mack Inc,MITSUBISHI, Montero,Overhead Camshaft,Manual,Black,16001,85257-3102,SUV,8832207,Scottsdale
C_CND_020307,11-04-2023,Gregory,Male,365000,U-Haul CO,  Mercury ,Sable,DoubleÂ Overhead Camshaft,Auto,Pale White,39001,78758-7841,Sedan,7736622,Austin  
C_CND_020308,11-04-2023,Gustavo,male,550000,Progressive Shippers Cooperative Association No,Mitsubishi,3000GT,,manual,Pale White,21001,53546-9427,Sedan,6605831,Janesville
C_CND_020309,11-04-2023,Hanley,male,2800000,Rabun Used Car Sales,lexus,GS400,Overhead Camshaft,Manual,Black,53001,85257-3102,Hatchback,8964118,Scottsdale
C_CND_020310,11-04-2023,Hector,male,320000,Progressive Shippers Cooperative Association No,Acura,,Overhead Camshaft,Manual,Pale White,17001,53546-9427,SUV,7167519,Janesville
C_CND_020311,11-04-2023,Dominic,male,1460000,Clay Johnson Auto Sales,,S70,Overhead Camshaft,Manual,Pale White,24000,78758-7841,Hardtop,8443234,Janesville
C_CND_020312,11-04-2023,Hunter,Male,573000,Race Car Help,  Saab ,03-Sep,DoubleÂ Overhead Camshaft,Auto,Black,26000,78758-7841,Sedan,7150459,Austin
C_CND_020313,11-04-2023,Emmanuel,Male,711000,McKinney Dodge Chrysler Jeep,Volkswagen,Golf,DoubleÂ Overhead Camshaft,A,Pale White,35000,85257-3102,Hardtop,6614546,Pasco
C_CND_020314,11-04-2023,Iker,Femal,820000,Saab-Belle Dodge,,300M,DoubleÂ Overhead Camshaft,Auto,Pale White,16000,60504-7114,SUV,7017748,Aurora  
C_CND_020315,11-04-2023,Isaac,Male ,13500,Scrivener Performance Engineering,Mercury,Grand Marquis,Overhead Camshaft,Manual,Pale White,undisclosed,38701-8047,SUV,6071758,Greenville
C_CND_020316,11-04-2023,Mathilde,Male,13500,C & M Motors Inc,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,41000,60504-7114,Hatchback,7311894,Aurora
C_CND_020317,11-04-2023,Ophelie,F,988000,Capitol KIA,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Black,31000,38701-8047,Passenger,7895924,Greenville
C_CND_020318,11-04-2023,Julie,Male ,"$13,500",Chrysler of Tri-Cities,MERCURY,Grand Marquis,,Auto,Black,19000,99301-3882,SUV,8603790,Pasco  
C_CND_020319,11-04-2023,Isaure,Male,13500,Chrysler Plymouth,  Mitsubishi , Diamante,Overhead Camshaft,Manual,Pale White,25000,53546-9427,Hatchback,7023674,Janesville
C_CND_020320,11-04-2023,Leane,Male,830000,Classic Chevy,lexus,GS300,Overhead Camshaft,Manual ,Black,51000,85257-3102,Passenger,7485428,Scottsdale
C_CND_020321,11-04-2023,Lisa-Lou,Male,1032000,Clay Johnson Auto Sales,BMW, 323i,DoubleÂ Overhead Camshaft,Auto,Pale White,"$19,200",78758-7841,Hatchback,8029803,Austin  
C_CND_020322,11-04-2023,Noah,male,13500,Diehl Motor CO Inc,acura,TL,,Manual,Black,21000,06457-3834,Hatchback,6834376,Middletown
C_CND_020323,11-04-2023,Jaylen,Male,2100000,Pars Auto Sales,Chevrolet, Prizm,Overhead Camshaft,Manual,Pale White,"$21,000",38701-8047,Hardtop,6221868,Greenville
C_CND_020324,11-04-2023,Clara,Male ,1420000,Gartner Buick Hyundai Saab,Audi,A6,Overhead Camshaft,manual,Black,15000,38701-8047,SUV,7868243,Greenville
C_CND_020325,11-04-2023,Camille,Female,-50000,Hatfield Volkswagen,Chrysler,,Overhead Camshaft,M,Pale White,"$17,000",99301-3882,Sedan,8723652,Pasco
C_CND_020326,N/A,Joshua,Male,296000,Suburban Ford,Dodge,Caravan,DoubleÂ Overhead Camshaft,Automatic,Pale White,19000,53546-9427,Hardtop,8289134,Janesville
C_CND_020327,11-04-2023,Emma,Male,2325000,McKinney Dodge Chrysler Jeep,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,26500,85257-3102,Sedan,7636370,Scottsdale
C_CND_020328,11-04-2023,Josiah,Male,1531000,Tri-State Mack Inc,,Concorde,,Auto,Black,12100,85257-3102,Hardtop,6615894,Scottsdale
C_CND_020329,11-04-2023,Najat,Male,13500,Nebo Chevrolet,Ford, Windstar,DoubleÂ Overhead Camshaft,auto,Pale White,31000,06457-3834,Sedan,8366855,Middletown
C_CND_020330,11-04-2023,Ines,Male,882500,New Castle Ford Lincoln Mercury,Mercury,Sable,DoubleÂ Overhead Camshaft,Auto,Pale White,39500,60504-7114,Sedan,6824598,Aurora
C_CND_020331,11-04-2023,Tom,Male,755000,Pars Auto Sales,  Toyota ,Land Cruiser,DoubleÂ Overhead Camshaft,Auto,Black,21000,38701-8047,SUV,6466555,Greenville
